;funny;posted;item_id;recommend;user_id;sentiment_analysis
39640;;29/04/2012;39800;True;76561198014437840;1
39646;;04/07/2014;48720;False;76561197999174091;1
39649;;;730;True;-SEVEN-;2
39650;;;220240;True;-SEVEN-;1
39665;;24/12/2012;60;True;SGT_Corrion;0
39673;;25/08/2014;205100;True;76561198074146732;2
39678;;25/10/2015;8930;True;76561198057228629;2
39688;;14/08/2014;17020;True;RebornbyFire;2
39696;;03/10/2015;113020;True;Shaa-Li;2
39713;;24/06/2013;42910;True;76561198003480679;2
39722;;09/03/2014;223470;True;shadoworso;2
39727;;08/05/2015;206210;True;76561198070656883;2
39737;;20/06/2014;730;True;76561198058933691;2
39741;;16/07/2014;211820;True;maxibon9000;2
39750;3 people found this review funny;31/01/2015;317660;False;76561198067704936;1
39751;1 person found this review funny;;364360;True;76561197995483380;2
39764;;29/04/2014;212070;True;76561198103635105;2
39767;1 person found this review funny;05/06/2015;236510;False;76561197991723203;0
39769;1 person found this review funny;;433850;True;Eshdawg;1
39777;23 people found this review funny;15/11/2015;251310;True;Terminally-Chill;1
39795;;08/11/2015;311210;False;76561198082150235;0
39799;;;335300;True;bignath3;1
39807;;;107410;True;mshee;1
39811;;10/08/2015;255710;True;mshee;0
39833;1 person found this review funny;22/09/2015;223470;False;ShevilleWarhand;2
39834;;23/03/2015;440;True;ShevilleWarhand;2
39838;;;440;True;76561198097765368;2
39845;;12/05/2014;208090;True;mfwlife;1
39861;1 person found this review funny;;381210;True;76561198076770532;2
39873;;09/11/2013;108600;True;Shochi_De_La_Mochi;1
39876;;06/06/2013;570;True;Shochi_De_La_Mochi;2
39887;;22/06/2014;4000;True;Shooter_man83;2
39891;;28/01/2014;218620;True;ShotGunFaceLift1;2
39907;;;316010;False;76561198070780240;2
39912;;;388090;True;Marshall_Br;2
39919;;28/04/2014;570;True;chewerofhats;1
39921;;20/12/2012;212700;True;darkfire937;0
39922;;07/12/2012;204630;True;darkfire937;1
39925;;17/01/2015;206420;False;sidorakh;2
39940;;;6060;True;76561198097621779;2
39944;;09/07/2015;250600;True;76561198102272170;2
39957;;18/12/2013;31280;True;TheSilentShadeNZ;2
39960;;08/01/2015;266840;True;TheSilentShadeNZ;2
39963;1 person found this review funny;;265930;True;xaneinfinity;1
39966;;29/03/2015;219740;True;corthesi220;2
39967;;;440;True;corthesi220;2
39976;;10/09/2015;440;True;BatatasSamGostozas;1
39981;;16/01/2015;295110;True;76561198044128297;2
39983;;;275850;True;76561198060369859;2
39984;;25/01/2014;48700;True;blackwood208;2
39987;;02/12/2014;63710;False;76561198069472808;0
39989;;;291370;False;Simipoo;2
39993;1 person found this review funny;12/09/2014;730;True;Nyr1;0
39998;;05/01/2015;50300;True;76561198084959052;1
40000;;18/12/2013;236390;True;Stnether;2
40004;;05/12/2014;570;False;76561198039393712;1
40007;;;730;True;76561198046856533;1
40008;;;359550;True;76561198053730286;2
40010;;06/07/2014;8930;True;76561198053730286;2
40019;;20/07/2014;4920;True;76561198080345478;1
40027;2 people found this review funny;03/02/2015;282900;True;SuchMisfortuneMan;1
40032;;30/09/2014;241930;True;jmatcott;0
40034;;16/11/2014;72850;True;jmatcott;2
40049;;12/11/2015;205650;True;SirHolyCow;2
40064;;;209870;False;Spagggggetttttti;2
40065;;23/05/2012;48700;True;Spagggggetttttti;1
40072;;03/08/2014;264140;True;76561198054622453;2
40077;;21/01/2014;550;True;sirstaple;2
40084;;10/08/2012;220;True;kevin_rudd;2
40088;;27/10/2012;42160;True;simon19920;1
40099;2 people found this review funny;22/01/2015;313340;True;76561198043157461;2
40106;5 people found this review funny;;418340;True;76561198067942498;2
40115;;;216150;True;Otakuku;1
40125;;14/07/2012;200010;True;76561197979796744;2
40130;;28/04/2015;298630;False;oddso;1
40132;;11/06/2015;313020;True;skaarh;1
40145;;31/12/2011;1250;True;76561198025976606;2
40153;;13/07/2013;49520;True;sketchyfletchy;2
40154;;10/02/2014;236510;False;76561198119376787;1
40162;;27/01/2014;200710;True;76561198119376787;2
40165;;11/12/2014;312930;True;76561198041632122;2
40166;1 person found this review funny;13/12/2015;391540;True;skiddlezizkewl;0
40167;;;242760;True;76561198071550192;2
40168;;;252490;True;76561198071550192;2
40181;1 person found this review funny;28/06/2014;730;True;76561198022316719;2
40182;;21/06/2014;8930;True;candyman103;0
40183;;02/01/2014;10180;True;Skketched;1
40186;;09/12/2015;203160;True;7515953;1
40202;;14/02/2014;209870;True;76561198057060736;2
40205;;12/12/2014;221100;False;76561198102667143;0
40211;;12/12/2015;380580;False;fluxxenik;0
40212;;17/05/2015;310370;True;fluxxenik;0
40215;;04/05/2014;2270;True;fluxxenik;2
40228;;24/05/2014;105600;True;76561198091309741;2
40238;;21/12/2013;236090;True;linuxslacker;2
40248;;22/03/2014;72850;True;Nikopiebushbush;2
40251;;28/05/2015;8190;False;76561198042472949;2
40253;;06/12/2015;304930;True;76561198180773807;1
40255;;07/12/2014;440;True;gabennnnnnnnnn;1
40271;;25/09/2014;268750;True;SlipsSteam;2
40273;;22/06/2014;204100;True;SlipperyPiggy;2
40281;;;242760;True;76561198071744049;2
40282;;19/01/2014;206420;True;hillcamper;2
40286;;20/09/2014;240760;True;76561198037541199;2
40293;;30/12/2013;241540;True;76561198044965044;2
40298;;;386360;True;zp3413;2
40301;;02/10/2014;212070;False;SlurpDog;0
40302;1 person found this review funny;31/07/2015;208090;False;SlurpDog;2
40304;;08/01/2015;304930;True;SlurpDog;2
40306;;28/01/2015;313120;True;76561198020061745;1
40307;;28/03/2015;301520;True;76561198089439191;2
40313;3 people found this review funny;;321040;True;slynn1;1
40315;;30/03/2015;346010;True;slynn1;2
40318;4 people found this review funny;;242640;True;slynn1;0
40324;;13/06/2015;333930;False;Stick509;0
40335;;03/08/2014;221100;True;Imposs1bru;1
40336;;;281990;True;Imposs1bru;2
40343;;26/07/2014;72850;True;smith1912;2
40366;;06/09/2015;241930;True;Giovannizzo;1
40372;;29/01/2013;40800;True;Smoobss;2
40376;;28/05/2014;224260;True;RubUrMeat;0
40380;;08/12/2013;1250;True;SMuffed;1
40381;;25/01/2014;210770;True;76561198087612430;1
40383;;01/12/2013;239660;True;76561198082963778;2
40393;;05/01/2013;440;True;TheSnakeyJake;2
40397;;25/09/2015;730;True;DogTits197;0
40404;;02/12/2013;207610;True;76561198084063741;2
40414;;26/06/2014;8930;True;DrSnippyPhD;0
40415;;28/11/2013;241600;True;DrSnippyPhD;2
40420;;27/12/2013;91310;False;GetSnitchedOn;1
40423;;30/09/2013;4000;True;76561198084741314;1
40428;;;230410;True;J0d4Ns3;1
40432;;14/04/2014;221640;True;76561198079742288;2
40434;;01/08/2014;230410;True;TheofficalSneakyJew;2
40446;;;235540;True;76561198063816800;2
40448;;22/08/2015;56400;True;76561198063816800;2
40464;;16/08/2014;304930;True;SnowyGnar;1
40465;2 people found this review funny;17/05/2015;34900;True;snubbo;1
40466;;21/04/2014;220;True;snubbo;2
40467;;23/07/2015;318430;True;snubbo;0
40483;;15/09/2015;304930;True;SodaLicious;2
40484;;19/12/2014;440;True;76561198104830424;2
40489;;;226860;True;arcturian_sign;2
40491;;20/01/2015;305620;True;arcturian_sign;2
40499;;08/12/2015;391540;True;76561198045501641;1
40503;;29/12/2013;49520;True;tosholotomotoho;2
40504;;19/07/2013;205100;True;tosholotomotoho;1
40506;1 person found this review funny;23/11/2015;319630;True;nobody114514;2
40507;;18/09/2013;440;True;islam_hemel;2
40508;;13/06/2015;332800;True;76561198097909936;0
40518;;27/11/2013;550;True;The_Aussie_Gamer;2
40522;;30/05/2015;222900;False;76561198074710115;2
40525;;29/07/2015;363480;True;sorakita7435;2
40529;;04/10/2014;47810;True;76561198082096463;2
40530;;24/12/2013;221640;True;76561198082096463;2
40541;;24/01/2014;570;True;SoTotallyPro;2
40542;;28/06/2013;4000;True;SoTotallyPro;1
40555;;01/12/2014;310080;True;76561198080561680;1
40558;2 people found this review funny;19/04/2015;247000;True;76561198080561680;1
40570;1 person found this review funny;18/03/2014;620;True;76561198031290502;2
40577;;13/06/2015;730;True;76561198031290502;2
40586;;03/09/2014;48700;True;SoPhantastic;1
40596;;21/07/2013;12900;True;76561198026780542;2
40598;;31/12/2014;49520;True;76561197963397231;2
40602;;10/09/2015;316790;True;spacemonkey53;2
40604;;16/12/2015;417860;True;sperkzdesu;2
40608;;28/08/2015;222980;False;spanduke;2
40609;;03/07/2015;373180;True;spanduke;2
40610;;13/03/2015;274190;True;spanduke;2
40611;;30/12/2014;239070;True;spanduke;2
40622;;;200510;True;76561198057462487;1
40623;;11/07/2015;550;True;76561198057462487;0
40638;;01/12/2014;239030;True;76561198057932055;2
40645;;;65980;True;noahdj6;2
40648;;04/07/2015;105600;True;noahdj6;1
40650;;;440;True;spect7591;1
40651;;;291550;True;insertdankmemes;2
40652;;20/03/2014;245550;True;insertdankmemes;2
40669;;11/09/2014;211420;True;Speed_Sabre;2
40678;;31/10/2015;730;True;WasSphinx;0
40682;;;4000;True;UtterRarity;1
40687;;03/09/2014;202200;False;76561198017176943;1
40692;;21/11/2015;397680;False;76561198071755562;0
40704;;10/01/2014;203160;True;spinefarm;2
40718;;10/07/2013;204080;True;caino2246;2
40722;;17/10/2015;218620;False;awakenedspirit;2
40731;;18/10/2015;218620;False;spittyboy;2
40735;;11/06/2015;220;True;spittyboy;2
40737;;03/07/2015;218230;True;spittyboy;1
40747;;;242760;True;TustardCart;1
40752;;26/04/2014;440;True;Spoodzz;2
40756;;11/07/2014;221100;True;BlackSp00n;1
40763;;20/08/2015;361314;True;spooke512;2
40767;;09/03/2014;4000;True;soapyshenen;1
40770;;18/03/2013;208670;True;prohan;2
40776;;28/10/2013;50300;True;prohan;2
40781;;01/10/2014;246620;True;JoelFitzpatrick;2
40795;;12/06/2015;252490;False;SporkDesigns;1
40797;;12/06/2015;266130;True;SporkDesigns;2
40803;;01/12/2013;8930;True;kingjoffery;2
40805;;03/11/2014;241930;True;ozjake54;2
40807;;21/02/2014;209870;True;ozjake54;2
40811;;22/08/2014;62100;True;listopherwashere;1
40815;;14/07/2013;233720;True;mashedspudtatoes;2
40834;;09/02/2014;252490;True;striker8967;1
40835;1 person found this review funny;06/03/2015;730;True;76561198074635811;2
40853;;25/12/2014;42910;True;76561198009043396;1
40856;;07/08/2012;206480;True;76561198068832606;1
40861;;30/09/2012;440;True;76561198044651677;2
40864;;03/07/2011;440;True;Malediction;2
40872;1 person found this review funny;25/12/2014;40100;True;dafishguy;0
40890;;25/11/2013;620;True;76561198024555488;2
40894;3 people found this review funny;18/06/2015;238460;True;ABuErQi;1
40913;;19/12/2013;209000;True;76561197989634859;2
40914;;24/12/2013;233720;True;76561197989634859;2
40916;;;730;True;stefchygamer;2
40917;;08/01/2014;221100;True;76561198045621089;1
40927;;15/12/2011;105600;True;GhostZeroXD;2
40928;;10/07/2015;440;True;76561198068667696;2
40932;;12/05/2013;233450;True;76561198056648472;1
40937;;22/08/2015;301640;True;dragonairx;2
40950;2 people found this review funny;;367010;True;steviescoop;2
40951;1 person found this review funny;;446380;True;steviescoop;1
40954;1 person found this review funny;;730;True;76561198146862794;0
40967;;06/06/2014;48700;True;76561198085408536;2
40969;;14/12/2013;440;True;stormzyinit;2
40987;;;221380;True;76561198084234757;1
40997;;11/09/2015;730;True;76561198051717662;2
40998;1 person found this review funny;12/12/2013;211820;True;76561198054753156;2
41009;;23/06/2014;233250;True;76561198051760793;2
41011;;22/10/2013;49520;True;OzFurStrom;2
41017;;07/04/2014;246900;True;76561198053182488;2
41018;;03/01/2014;57300;True;76561198053182488;1
41027;;11/04/2014;248820;True;76561198093360882;1
41032;;12/07/2014;304930;True;PedroAssaf;1
41033;;23/01/2014;252490;True;phokin;1
41078;;05/03/2014;213670;True;boomkakalaka;2
41082;;26/06/2014;440;True;BeesYT;1
41090;1 person found this review funny;02/08/2015;113200;True;76561198093176686;1
41091;1 person found this review funny;;301520;False;76561198116462043;2
41094;;;73170;True;76561198116462043;2
41095;;23/12/2014;298630;True;76561198116462043;0
41097;;12/11/2015;238460;True;cakeflurry;1
41100;;30/07/2013;70000;True;BhagPac;0
41145;;29/05/2015;374570;True;SFort;2
41150;;03/07/2015;257510;True;76561198030079998;2
41153;;28/12/2013;113200;True;beatstarz;0
41158;;29/08/2013;39140;True;supermenace;2
41161;;03/11/2015;314700;True;SuperScore;1
41162;1 person found this review funny;03/11/2015;410210;True;SuperScore;1
41166;;07/12/2015;225540;True;Superside;2
41181;;01/01/2014;252490;True;76561198082131492;1
41184;;27/09/2014;12210;True;bowguyz;0
41186;;01/09/2014;243870;True;VHGSPlayer;1
41192;;09/04/2015;265630;True;EthanDaCookie;2
41205;;;329950;False;76561198055570026;2
41206;1 person found this review funny;;275850;True;76561198055570026;0
41212;;27/02/2014;730;True;76561198056474589;2
41235;;02/05/2015;230410;True;76561198054189921;2
41236;;14/07/2014;212160;True;76561198054189921;2
41240;;27/09/2014;8190;True;SynisterFynn;2
41256;;14/02/2014;440;True;DylanOgle2;1
41268;;08/06/2015;363970;True;76561198089621910;0
41269;;05/11/2014;250900;True;76561198068516658;2
41270;;09/12/2013;233270;True;76561198067946966;2
41273;;17/05/2014;238460;True;T1TanZ;2
41275;1 person found this review funny;01/04/2014;265930;True;t25tunes;1
41284;;;435060;False;Taariqamozilla;1
41299;;21/11/2014;440;True;dgfgfd;2
41301;5 people found this review funny;07/03/2015;203160;True;taebaby;1
41304;;06/07/2014;7670;True;taebaby;2
41307;388 people found this review funny;;369070;False;echo125;0
41312;;;211820;True;76561198071275274;2
41318;;15/08/2014;226320;False;TAKawesome;1
41320;;16/12/2014;48700;True;PENGAmurungu;1
41323;;09/07/2015;310370;True;PENGAmurungu;2
41328;;20/02/2015;345650;True;76561198073828677;2
41335;1 person found this review funny;20/06/2015;730;True;76561198059874185;1
41340;;;379720;True;tamlieu;1
41343;;;440;True;76561198067355800;2
41344;1 person found this review funny;18/12/2015;336520;False;TandyTandon;1
41356;;22/03/2013;212370;True;76561198078482884;1
41369;1 person found this review funny;31/08/2015;388520;False;ChrisEWOI;2
41371;;28/05/2014;250320;True;ChrisEWOI;1
41378;7 people found this review funny;18/04/2015;271590;True;RIPTatsumaru;0
41403;;;429570;True;hauntedblast;1
41404;2 people found this review funny;;330840;True;hauntedblast;1
41409;;04/01/2015;222880;True;76561198048253002;2
41410;;;335670;True;76561198048253002;2
41416;1 person found this review funny;28/11/2013;35450;True;76561198009389816;0
41417;;24/10/2014;219190;True;76561197994196557;2
41420;;26/06/2014;239350;True;TeeJayPow;2
41435;;28/01/2015;302830;False;TehMLGPanda;1
41436;;15/07/2013;219640;True;TehMLGPanda;2
41439;;;391540;True;76561198025055099;2
41440;;;311210;True;TekkitCast;2
41461;;29/12/2013;3480;True;76561198045348791;2
41463;;30/09/2014;254440;False;temere;0
41464;;19/12/2014;330840;True;temere;1
41469;;20/03/2014;245550;True;temere;0
41474;;13/08/2014;730;True;rofltempo;2
41489;;09/12/2014;230410;True;Gotemlostinme;2
41508;;25/07/2014;208090;False;76561198075329036;0
41516;3 people found this review funny;04/07/2014;570;True;Ridilerpwn;2
41521;4 people found this review funny;09/06/2015;268970;True;76561198001160024;2
41524;;20/01/2012;42680;True;76561198051567211;1
41526;;06/01/2014;263380;True;76561198069271631;2
41554;;28/10/2014;204300;True;IkarosSenpai;2
41558;;20/07/2014;244850;True;ididnothingwrong87;1
41560;;26/12/2013;105600;True;ididnothingwrong87;1
41581;;30/05/2015;374570;True;fuzguts;2
41584;;11/04/2014;202970;True;UserGuy101;1
41587;;10/03/2014;33440;False;UserGuy101;0
41591;1 person found this review funny;15/12/2015;730;True;76561198061611219;2
41597;;13/10/2014;214490;True;76561197992498182;2
41615;;20/12/2015;205100;True;Greyninja737;2
41616;;27/04/2014;9900;True;Greyninja737;2
41617;1 person found this review funny;23/11/2015;300380;True;76561198142784247;2
41620;;15/02/2014;208090;True;76561198092791856;2
41621;;04/12/2013;51100;True;76561198088003895;1
41629;;22/07/2014;304930;True;76561198065375748;1
41633;;26/06/2014;730;True;76561198079254609;2
41635;;20/12/2013;107800;True;76561198083948240;2
41637;1 person found this review funny;24/06/2015;22380;True;76561198054457614;2
41648;;23/09/2014;33460;True;76561198006491086;1
41655;;10/09/2014;17410;True;76561198065625313;2
41661;;21/12/2013;22380;True;ninjaraiden;2
41664;;27/12/2013;620;True;THE_DQ;1
41665;;03/07/2015;440;False;76561198025944275;2
41669;;13/12/2013;99900;True;zeEarRaper;2
41672;;05/07/2015;231430;True;76561198126505382;0
41676;;12/04/2015;220240;True;TheElmoDrop;2
41678;;12/04/2015;24960;True;TheElmoDrop;2
41679;;12/04/2015;113400;True;TheElmoDrop;2
41688;;13/08/2014;238320;True;1626466724893520;2
41694;;06/09/2014;230410;True;1626466724893520;0
41696;;20/10/2015;349700;True;SICKMAN1234;1
41697;;21/11/2015;223630;True;SICKMAN1234;1
41707;;;290300;True;76561198104084938;2
41718;;07/03/2015;266430;False;terrainer;2
41719;;28/12/2015;440;False;terrainer;2
41722;;29/12/2015;250900;True;chickenfish4;2
41729;;21/02/2015;252490;True;MeowSmurf;0
41732;;13/03/2015;342570;False;76561198002212023;2
41745;;15/03/2013;204300;True;aussiepommy;2
41751;;;440;True;srslym8;1
41756;;;51100;True;76561198078524205;2
41757;;18/02/2014;230410;True;redrider623;2
41760;;05/12/2015;409160;True;redrider623;2
41769;;15/12/2015;271590;True;TheMightyZingy;2
41771;3 people found this review funny;23/05/2015;322330;True;someonelewd;2
41797;;18/12/2015;208090;False;76561198093711678;2
41806;;;301520;False;to-your-left;0
41811;;;381120;True;76561198069122227;0
41812;;29/12/2015;346900;True;76561198069122227;2
41819;;15/10/2015;346110;True;76561198084441162;2
41822;;21/03/2014;91900;True;76561198039082446;2
41825;;19/02/2014;221910;True;76561198091682568;2
41854;;;550;True;76561198058220261;2
41863;;10/05/2015;440;True;76561198079366874;2
41865;;;291480;True;76561198065488954;1
41885;;;437220;True;Coolurldude;2
41895;;;252950;True;TheBushSpy;2
41909;;16/01/2015;107410;True;TheDarkSteveh;2
41910;5 people found this review funny;19/08/2015;386070;True;TheDarkSteveh;2
41916;1 person found this review funny;07/04/2014;252490;True;TheFazza;2
41918;;;245170;True;tyro6;2
41920;;;8870;True;76561198041579842;1
41924;;19/01/2015;400;True;76561198041579842;2
41927;;31/05/2015;4570;True;TheGamingHeadcrab;2
41933;;23/06/2015;200210;False;TheGamingHeadcrab;1
41934;;03/01/2015;322010;True;TongueWaggle;2
41938;;21/09/2015;440;True;76561198082991406;2
